"pH";"-6";"-5";"-4";"-3";"-2";"-1";"0";"1";"2";"3";"4";"5"
"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.1";"8.4";"90.8";"0.8";"0.0";"0.0"
"0.1";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.1";"10.3";"89.0";"0.6";"0.0";"0.0"
"0.2";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.2";"12.7";"86.7";"0.5";"0.0";"0.0"
"0.3";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.3";"15.4";"84.0";"0.4";"0.0";"0.0"
"0.4";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.4";"18.7";"80.7";"0.3";"0.0";"0.0"
"0.5";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.6";"22.4";"76.8";"0.2";"0.0";"0.0"
"0.6";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.9";"26.5";"72.4";"0.2";"0.0";"0.0"
"0.7";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"1.3";"31.1";"67.5";"0.1";"0.0";"0.0"
"0.8";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"1.9";"36.0";"62.0";"0.1";"0.0";"0.0"
"0.9";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"2.7";"41.1";"56.2";"0.1";"0.0";"0.0"
"1.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"3.8";"46.1";"50.1";"0.0";"0.0";"0.0"
"1.1";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"5.3";"50.8";"43.9";"0.0";"0.0";"0.0"
"1.2";"0.0";"0.0";"0.0";"0.0";"0.0";"0.1";"7.2";"55.0";"37.7";"0.0";"0.0";"0.0"
"1.3";"0.0";"0.0";"0.0";"0.0";"0.0";"0.1";"9.6";"58.5";"31.8";"0.0";"0.0";"0.0"
"1.4";"0.0";"0.0";"0.0";"0.0";"0.0";"0.1";"12.6";"60.9";"26.4";"0.0";"0.0";"0.0"
"1.5";"0.0";"0.0";"0.0";"0.0";"0.0";"0.3";"16.1";"62.2";"21.4";"0.0";"0.0";"0.0"
"1.6";"0.0";"0.0";"0.0";"0.0";"0.0";"0.4";"20.3";"62.3";"17.0";"0.0";"0.0";"0.0"
"1.7";"0.0";"0.0";"0.0";"0.0";"0.0";"0.6";"25.1";"61.1";"13.2";"0.0";"0.0";"0.0"
"1.8";"0.0";"0.0";"0.0";"0.0";"0.0";"0.9";"30.3";"58.6";"10.1";"0.0";"0.0";"0.0"
"1.9";"0.0";"0.0";"0.0";"0.0";"0.0";"1.4";"35.9";"55.1";"7.5";"0.0";"0.0";"0.0"
